2351.0,2017-04-19 18:52:59.972,90.0,2089.0,5515.0
2352.0,2017-04-19 18:53:01.994,100.0,2091.0,5509.0
2353.0,2017-04-19 18:53:03.595,78.26,2090.0,5509.0
2354.0,2017-04-19 18:53:04.007,80.0,2089.0,5509.0
2355.0,2017-04-19 18:53:07.133,100.0,2091.0,5517.0
2356.0,2017-04-19 18:53:08.267,89.13,2090.0,5517.0
2357.0,2017-04-19 18:53:08.959,100.0,2089.0,5517.0
2358.0,2017-04-19 18:53:11.375,100.0,2091.0,5512.0
2359.0,2017-04-19 18:53:13.069,76.09,2090.0,5512.0
2360.0,2017-04-19 18:53:13.49,80.0,2089.0,5512.0
2361.0,2017-04-19 18:53:17.096,100.0,2091.0,5519.0
2362.0,2017-04-19 18:53:18.741,67.39,2090.0,5519.0
2363.0,2017-04-19 18:53:19.073,50.0,2089.0,5519.0
2364.0,2017-04-19 18:53:21.089,100.0,2091.0,5505.0
2365.0,2017-04-19 18:53:22.825,89.13,2090.0,5505.0
2366.0,2017-04-19 18:53:23.432,100.0,2089.0,5505.0
2367.0,2017-04-19 18:53:26.395,100.0,2091.0,5508.0
2368.0,2017-04-19 18:53:27.574,89.13,2090.0,5508.0
2369.0,2017-04-19 18:53:28.462,100.0,2089.0,5508.0
2370.0,2017-04-19 18:53:30.582,100.0,2091.0,5516.0
2371.0,2017-04-19 18:53:33.846,84.78,2090.0,5516.0
2372.0,2017-04-19 18:53:34.531,100.0,2089.0,5516.0
2665.0,2017-04-19 20:56:35.407,41.0,3061.0,5524.0
2666.0,2017-04-19 20:56:37.304,70.0,3063.0,5524.0
2667.0,2017-04-19 20:56:38.724,60.71,3062.0,5524.0
2668.0,2017-04-19 20:56:51.465,0.0,3061.0,5520.0
2669.0,2017-04-19 20:56:56.213,47.0,3061.0,5539.0
2670.0,2017-04-19 20:56:58.498,100.0,3063.0,5539.0
2671.0,2017-04-19 20:57:01.31,76.79,3062.0,5539.0
2672.0,2017-04-19 20:57:04.9,34.0,3061.0,5525.0
2673.0,2017-04-19 20:57:05.985,100.0,3063.0,5525.0
2674.0,2017-04-19 20:57:07.265,67.86,3062.0,5525.0
2675.0,2017-04-19 20:57:11.938,27.0,3061.0,5527.0
2676.0,2017-04-19 20:57:13.498,80.0,3063.0,5527.0
2677.0,2017-04-19 20:57:13.91,75.0,3062.0,5527.0
2678.0,2017-04-19 20:57:16.358,37.0,3061.0,5538.0
2679.0,2017-04-19 20:57:16.994,90.0,3063.0,5538.0
2680.0,2017-04-19 20:57:18.21,67.86,3062.0,5538.0
2681.0,2017-04-19 20:57:21.763,21.0,3061.0,5532.0
2682.0,2017-04-19 20:57:22.731,50.0,3063.0,5532.0
2683.0,2017-04-19 20:57:24.035,73.21,3062.0,5532.0
2684.0,2017-04-19 20:57:28.336,53.0,3061.0,5536.0
2685.0,2017-04-19 20:57:29.14,60.0,3063.0,5536.0
2686.0,2017-04-19 20:57:31.049,76.79,3062.0,5536.0
2687.0,2017-04-19 20:57:33.297,46.0,3061.0,5529.0
2688.0,2017-04-19 20:57:34.129,70.0,3063.0,5529.0
2689.0,2017-04-19 20:57:35.793,69.64,3062.0,5529.0
2690.0,2017-04-19 20:57:39.638,21.0,3061.0,5522.0
2691.0,2017-04-19 20:57:40.41,70.0,3063.0,5522.0
2692.0,2017-04-19 20:57:41.698,73.21,3062.0,5522.0
2693.0,2017-04-19 20:57:56.936,76.79,3063.0,5528.0
2694.0,2017-04-19 20:57:57.669,90.0,3062.0,5528.0
2695.0,2017-04-19 20:58:01.969,26.0,3061.0,5526.0
2696.0,2017-04-19 20:58:06.59,70.0,3063.0,5526.0
2697.0,2017-04-19 20:58:08.502,64.29,3062.0,5526.0
2698.0,2017-04-19 20:58:13.103,79.0,3061.0,5534.0
2699.0,2017-04-19 20:58:14.427,100.0,3063.0,5534.0
2700.0,2017-04-19 20:58:15.488,89.29,3062.0,5534.0
2701.0,2017-04-19 20:58:18.467,0.0,3061.0,5523.0
2702.0,2017-04-19 20:58:26.658,37.0,3061.0,5530.0
2703.0,2017-04-19 20:58:27.398,100.0,3063.0,5530.0
2704.0,2017-04-19 20:58:28.074,75.0,3062.0,5530.0
2705.0,2017-04-19 20:58:32.361,23.0,3061.0,5531.0
2706.0,2017-04-19 20:58:33.974,50.0,3063.0,5531.0
2707.0,2017-04-19 20:58:34.978,48.21,3062.0,5531.0
2708.0,2017-04-19 20:58:37.714,50.0,3061.0,5535.0
2709.0,2017-04-19 20:58:38.906,70.0,3063.0,5535.0
2710.0,2017-04-19 20:58:39.874,62.5,3062.0,5535.0
2711.0,2017-04-19 20:58:43.92,49.0,3061.0,5521.0
2712.0,2017-04-19 20:58:46.276,82.14,3063.0,5521.0
